,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,PM10,PM2.5,RH,SO2
7669,29.0,1.8,0.6,0.16,0.5,13.0,13.0,174.0,145.7,69.0,3.7
7670,29.0,1.8,0.47,0.12,0.0,13.0,13.0,152.0,139.2,71.0,4.1
7671,29.0,1.7,0.44,0.1,0.3,12.0,12.0,149.0,113.2,71.0,4.1
7672,28.0,1.7,0.44,0.14,0.3,14.0,14.0,128.0,91.1,74.0,3.7
7673,27.0,1.7,0.44,0.14,0.1,13.0,14.0,114.0,67.7,77.0,2.9
7674,26.0,1.8,0.39,0.09,0.3,11.0,11.0,108.0,67.7,80.0,2.1
7675,25.0,1.8,0.4,0.13,0.2,11.0,12.0,108.0,22.2,81.0,2.3
7676,25.0,1.8,0.42,0.2,0.6,12.0,13.0,103.0,45.6,83.0,2.9
7677,25.0,1.8,0.39,0.1,0.5,11.0,12.0,91.0,41.7,83.0,3.0
7678,24.0,1.8,0.35,0.08,0.3,10.0,10.0,84.0,53.4,84.0,2.9
7679,24.0,1.8,0.35,0.11,0.4,10.0,11.0,80.0,40.4,84.0,3.0
7680,24.0,1.9,0.35,0.13,0.6,10.0,11.0,71.0,48.2,84.0,3.0
7681,24.0,1.9,0.41,0.11,0.6,13.0,14.0,74.0,44.3,83.0,3.3
7682,24.0,1.9,0.46,0.15,0.4,15.0,15.0,83.0,50.8,84.0,3.6
7683,23.0,1.9,0.48,0.14,1.0,14.0,15.0,92.0,44.3,85.0,3.4
7684,23.0,2.0,0.5,0.18,1.6,15.0,16.0,84.0,33.9,86.0,3.5
7685,23.0,2.0,0.6,0.29,4.0,23.0,27.0,76.0,33.9,86.0,5.0
7686,23.0,2.1,0.78,0.63,16.0,29.0,44.0,75.0,56.0,85.0,6.0
7687,23.0,2.4,1.02,0.47,40.0,26.0,66.0,94.0,88.5,87.0,4.7
7688,24.0,2.1,0.81,0.29,18.0,28.0,46.0,109.0,96.3,84.0,8.2
7689,26.0,2.0,0.7,0.22,8.1,26.0,34.0,127.0,97.6,79.0,6.1
7690,28.0,1.94,0.53,0.18,3.62,15.08,18.72,127.0,95.0,69.0,3.5
7691,29.0,1.86,0.44,0.11,2.2,11.35,13.49,122.0,97.6,63.0,3.98
7692,30.0,1.84,0.42,0.1,1.62,8.87,10.39,110.0,83.3,62.0,3.31
7693,30.0,1.8,0.37,0.04,1.43,8.14,9.58,101.0,71.6,62.0,3.0
7694,29.0,1.82,0.36,0.08,1.17,8.49,9.61,103.11,73.472,64.0,2.6
7695,28.0,1.8,0.36,0.06,1.17,8.68,9.79,100.0,61.98,69.0,2.68
7696,27.0,1.8,0.36,0.08,0.6,11.0,12.0,94.0,65.1,74.0,2.3
7697,26.0,1.8,0.4,0.14,0.6,13.0,14.0,85.0,46.9,79.0,2.6
7698,25.0,1.8,0.4,0.11,0.9,13.0,13.0,88.0,52.1,79.0,2.0
7699,25.0,1.8,0.37,0.09,0.9,10.0,11.0,93.0,41.7,81.0,1.6
7700,24.0,1.8,0.44,0.13,1.1,13.0,14.0,95.0,44.3,83.0,2.3
7701,24.0,1.9,0.53,0.14,1.3,19.0,20.0,97.0,53.4,84.0,3.0
7702,24.0,1.9,0.53,0.15,1.3,22.0,23.0,94.0,54.7,85.0,3.5
7703,24.0,1.9,0.43,0.21,1.1,16.0,17.0,88.0,53.4,86.0,3.1
7704,23.0,2.0,0.39,0.19,1.1,13.0,14.0,77.0,36.5,87.0,2.9
7705,23.0,2.0,0.41,0.14,1.1,13.0,14.0,74.0,36.5,87.0,3.8
7706,23.0,2.1,0.41,0.18,1.3,14.0,15.0,70.0,46.9,89.0,3.8
7707,23.0,2.1,0.5,0.14,2.2,25.0,27.0,75.0,43.0,89.0,4.0
7708,23.0,2.2,0.47,0.16,2.7,27.0,30.0,74.0,45.6,89.0,3.9
7709,23.0,2.4,0.49,0.26,4.7,25.0,29.0,81.0,39.1,89.0,3.3
7710,23.0,2.4,0.56,0.34,6.7,22.0,28.0,79.0,52.1,90.0,3.2
7711,23.0,2.4,0.87,0.41,17.0,25.0,42.0,89.0,62.5,88.0,4.9
7712,24.0,2.2,0.78,0.35,20.0,31.0,51.0,114.0,76.8,84.0,8.0
7713,26.0,2.0,0.65,0.26,5.9,25.0,31.0,144.0,102.8,78.0,5.4
7714,27.0,2.0,0.62,0.22,3.9,24.0,28.0,158.0,123.6,72.0,5.5
7715,28.0,1.9,0.5,0.18,2.1,13.0,15.0,160.0,124.9,66.0,4.2
7716,29.0,1.9,0.5,0.14,1.3,10.0,12.0,150.0,114.5,64.0,3.2
7717,29.0,1.82,0.42,0.09,1.2,9.3,10.0,133.0,98.9,63.0,3.2
7718,29.0,1.8,0.3,0.08,1.34,9.99,11.37,104.0,80.7,65.0,3.62
7719,29.0,1.8,0.27,0.12,1.66,11.44,13.04,52.0,67.7,68.0,3.86
7720,27.0,1.8,0.42,0.1,1.0,8.9,9.9,47.0,54.7,72.0,2.6
7721,26.0,1.8,0.28,0.14,1.1,9.7,11.0,67.0,54.7,77.0,2.5
7722,25.0,1.8,0.3,0.13,1.3,12.0,13.0,57.0,39.1,80.0,2.6
7723,25.0,1.8,0.38,0.17,1.3,16.0,17.0,65.0,37.8,81.0,3.2
7724,25.0,1.9,0.46,0.16,1.5,20.0,22.0,80.0,36.5,83.0,3.5
7725,25.0,1.9,0.4,0.16,1.6,20.0,22.0,96.0,52.1,84.0,3.1
7726,24.0,1.9,0.45,0.17,1.7,24.0,26.0,95.0,48.2,86.0,3.2
7727,24.0,1.9,0.4,0.13,1.5,22.0,23.0,85.0,46.9,88.0,3.3
7728,24.0,1.9,0.3,0.12,1.2,17.0,18.0,76.0,43.0,88.0,2.7
7729,24.0,2.0,0.28,0.17,1.1,16.0,17.0,73.0,45.6,89.0,2.7
7730,24.0,1.9,0.24,0.07,1.2,13.0,14.0,64.0,40.4,90.0,2.9
7731,24.0,2.1,0.22,0.09,1.0,16.0,17.0,66.0,31.3,91.0,3.2
7732,23.0,2.2,0.42,0.16,1.2,18.0,20.0,71.0,28.7,91.0,5.2
7733,24.0,2.1,0.5,0.23,4.0,24.0,28.0,91.0,43.0,91.0,4.5
7734,24.0,2.1,0.6,0.29,13.0,25.0,38.0,92.0,69.0,90.0,4.9
7735,24.0,2.1,0.99,0.44,17.0,24.0,42.0,98.0,89.8,88.0,6.0
7736,25.0,2.0,0.73,0.35,15.0,27.0,43.0,108.0,98.9,86.0,6.6
7737,26.0,1.9,0.5,0.23,6.3,24.0,30.0,124.0,89.8,80.0,7.0
7738,27.0,1.8,0.4,0.14,2.6,16.0,19.0,137.0,93.7,74.0,6.0
7739,28.0,1.8,0.25,0.1,1.4,7.9,9.3,128.0,83.3,68.0,2.9
7740,29.0,1.8,0.18,0.08,0.9,7.6,8.5,117.0,83.3,63.0,2.6
7741,30.0,1.8,0.12,0.05,0.9,7.7,8.6,95.0,61.2,64.0,3.0
7742,29.0,1.8,0.09,0.05,1.0,7.3,8.3,81.0,61.2,68.0,2.7
7743,29.0,1.7,0.11,0.04,0.9,6.6,7.5,87.0,65.1,69.0,2.2
7744,28.0,1.7,0.18,0.1,0.8,7.7,8.6,93.0,62.5,72.0,2.3
7745,27.0,1.7,0.31,0.11,0.4,9.9,10.0,96.0,54.7,78.0,2.3
7746,26.0,1.8,0.41,0.3,0.7,16.0,17.0,91.0,52.1,81.0,2.8
7747,26.0,1.8,0.28,0.08,0.8,10.0,11.0,81.0,56.0,83.0,2.4
7748,25.0,1.8,0.29,0.08,0.8,10.0,11.0,76.0,54.7,84.0,2.3
7749,25.0,1.8,0.33,0.18,0.7,13.0,14.0,72.0,50.8,85.0,2.6
7750,25.0,1.9,0.36,0.17,0.8,19.0,20.0,77.0,44.3,86.0,2.9
7751,25.0,1.9,0.37,0.21,0.9,20.0,21.0,88.0,67.7,87.0,3.8
7752,24.0,2.0,0.44,0.26,1.4,23.0,24.0,101.0,84.6,89.0,3.4
7753,24.0,2.1,0.4,0.18,1.0,21.0,22.0,115.0,114.5,90.0,3.3
7754,24.0,2.0,0.34,0.16,0.8,16.0,17.0,128.0,113.2,91.0,3.3
7755,24.0,2.0,0.37,0.18,0.7,15.0,16.0,136.0,101.5,92.0,2.7
7756,23.0,2.1,0.54,0.22,0.4,17.0,18.0,155.0,111.9,93.0,2.1
7757,23.0,2.1,0.55,0.25,1.0,20.0,22.0,172.0,131.4,93.0,1.7
7758,23.0,2.1,0.48,0.22,3.4,22.0,25.0,165.0,136.6,92.0,4.9
7759,23.0,2.1,0.64,0.38,13.0,19.0,32.0,132.0,96.3,86.0,3.3
7760,25.0,2.0,0.68,0.43,12.0,25.0,37.0,99.0,70.3,79.0,3.3
7761,28.0,1.8,0.51,0.28,5.3,19.0,24.0,91.0,79.4,67.0,3.3
7762,29.0,1.8,0.39,0.14,1.4,11.0,13.0,96.0,93.7,59.0,2.3
7763,31.0,1.8,0.32,0.17,1.1,12.0,13.0,93.0,100.2,54.0,3.9
7764,32.0,1.9,0.45,0.16,0.9,17.0,18.0,102.0,102.8,54.0,6.4
7765,31.0,1.9,0.41,0.15,0.6,13.0,13.0,116.0,119.7,56.0,5.0
7766,31.0,1.8,0.39,0.13,0.7,14.0,15.0,129.0,126.2,55.0,4.9
7767,30.0,1.8,0.43,0.29,0.4,15.0,15.0,137.0,123.6,61.0,6.6
7768,29.0,1.8,0.36,0.13,0.4,11.0,12.0,121.0,111.9,63.0,4.0
7769,28.0,1.8,0.5,0.2,0.4,15.0,15.0,116.0,102.8,71.0,4.3
7770,27.0,1.8,0.49,0.18,0.5,17.0,17.0,103.0,95.0,78.0,3.7
7771,27.0,1.9,0.57,0.22,0.5,17.0,17.0,109.0,102.8,80.0,3.3
7772,26.0,2.0,0.65,0.25,0.8,23.0,24.0,124.0,110.6,79.0,3.9
7773,26.0,2.1,0.87,0.32,2.5,35.0,38.0,149.0,136.6,78.0,4.4
7774,26.0,2.2,0.87,0.33,4.7,42.0,47.0,171.0,153.5,80.0,6.2
7775,25.0,2.3,0.81,0.36,3.6,36.0,40.0,170.0,170.4,82.0,4.1
7776,25.0,2.0,0.64,0.3,1.1,24.0,25.0,139.0,139.2,81.0,4.0
7777,25.0,2.0,0.53,0.45,1.1,21.0,22.0,113.0,101.5,80.0,3.4
7778,25.0,2.2,0.6,0.34,0.6,22.0,23.0,93.0,71.6,80.0,3.3
7779,24.0,2.6,0.69,0.34,2.7,27.0,30.0,110.0,113.2,84.0,3.0
7780,24.0,2.5,0.78,0.32,2.6,26.0,29.0,138.0,148.3,85.0,3.0
7781,24.0,2.3,0.69,0.28,2.0,20.0,22.0,163.0,182.1,87.0,4.0
7782,24.0,2.2,0.71,0.28,2.5,19.0,22.0,148.0,158.7,88.0,4.7
7783,24.0,2.0,0.62,0.19,4.4,18.0,22.0,127.0,136.6,87.0,4.9
7784,25.0,1.9,0.45,0.14,5.1,14.0,19.0,96.0,114.5,84.0,4.3
7785,27.0,1.9,0.39,0.14,4.4,13.0,18.0,90.0,102.8,76.0,4.7
7786,28.0,1.9,0.51,0.14,2.9,13.0,16.0,83.0,102.8,68.0,4.0
7787,29.0,1.8,0.41,0.12,2.5,12.0,14.0,90.0,84.6,65.0,3.2
7788,29.0,1.8,0.39,0.09,2.0,10.0,12.0,86.0,79.4,62.0,3.1
7789,29.0,1.9,0.52,0.17,2.1,15.0,17.0,90.0,74.2,67.0,3.1
7790,29.0,1.9,0.69,0.23,2.3,20.0,22.0,95.0,97.6,69.0,3.9
7791,29.0,1.8,0.4,0.11,2.0,13.0,15.0,118.0,87.2,70.0,2.7
7792,29.0,1.8,0.44,0.13,1.8,13.0,15.0,127.0,83.3,70.0,2.6
7793,28.0,1.9,0.76,0.29,2.3,26.0,28.0,126.0,85.9,72.0,2.7
7794,28.0,1.9,0.85,0.35,2.2,27.0,29.0,124.0,109.3,72.0,3.3
7795,27.0,2.0,0.81,0.28,2.4,31.0,33.0,108.0,118.4,72.0,2.2
7796,27.0,2.1,0.81,0.3,2.7,30.0,33.0,112.0,100.2,76.0,2.3
7797,26.0,2.1,0.63,0.29,4.1,27.0,31.0,103.0,98.9,79.0,2.8
7798,26.0,2.1,0.64,0.34,4.2,25.0,29.0,119.0,100.2,80.0,3.3
7799,25.0,2.0,0.55,0.21,2.7,19.0,22.0,107.0,113.2,80.0,3.0
7800,25.0,2.0,0.51,0.16,3.9,23.0,27.0,93.0,91.1,81.0,3.1
7801,25.0,2.0,0.51,0.17,5.6,23.0,29.0,68.0,70.3,82.0,3.9
7802,25.0,1.9,0.4,0.06,3.0,17.0,20.0,55.0,36.5,82.0,4.0
7803,25.0,1.8,0.23,0.04,0.7,11.0,11.0,40.0,30.0,82.0,2.7
7804,24.0,1.8,0.24,0.04,0.9,11.0,12.0,26.0,19.6,84.0,2.3
7805,24.0,1.8,0.27,0.07,1.4,13.0,15.0,18.0,22.2,85.0,3.6
7806,24.0,1.8,0.29,0.08,3.5,15.0,19.0,18.0,27.4,82.0,3.6
7807,24.0,1.8,0.52,0.17,12.0,16.0,28.0,25.0,36.5,81.0,3.2
7808,25.0,1.8,0.36,0.14,13.0,15.0,28.0,35.0,36.5,77.0,3.9
7809,26.0,1.8,0.33,0.16,11.0,16.0,27.0,42.0,31.3,74.0,3.9
7810,27.0,1.7,0.23,0.14,6.7,13.0,19.0,46.0,23.5,65.0,3.1
7811,28.0,1.7,0.2,0.11,3.9,10.0,14.0,61.0,19.6,60.0,3.0
7812,28.0,1.7,0.17,0.08,2.8,9.9,13.0,68.0,17.0,61.0,2.3
7813,28.0,1.7,0.23,0.08,2.4,11.0,13.0,65.0,19.6,61.0,2.4
7814,28.0,1.7,0.31,0.14,2.2,15.0,17.0,55.0,27.4,62.0,2.5
7815,28.0,1.7,0.34,0.17,1.9,18.0,20.0,65.0,27.4,63.0,2.2
7816,28.0,1.7,0.32,0.16,1.9,20.0,22.0,70.0,28.7,64.0,2.4
7817,27.0,1.7,0.38,0.18,1.7,20.0,22.0,62.0,22.2,67.0,2.6
7818,27.0,1.8,0.35,0.21,1.8,19.0,21.0,48.0,31.3,71.0,2.4
7819,26.0,1.8,0.32,0.21,1.2,15.0,16.0,50.0,54.7,75.0,2.4
7820,25.0,1.8,0.27,0.18,1.9,16.0,18.0,55.0,54.7,79.0,2.4
7821,25.0,1.8,0.32,0.23,3.8,20.0,23.0,52.0,46.9,83.0,2.8
7822,25.0,1.8,0.33,0.15,4.2,20.0,24.0,35.0,18.3,83.0,3.2
7823,24.0,1.8,0.35,0.22,8.7,21.0,29.0,30.0,18.3,86.0,4.1
7824,24.0,1.9,0.35,0.3,10.0,21.0,31.0,30.0,14.4,87.0,3.6
7825,24.0,1.9,0.35,0.26,16.0,20.0,36.0,38.0,24.8,88.0,4.0
7826,24.0,1.9,0.34,0.31,18.0,22.0,40.0,45.0,30.0,88.0,4.1
7827,24.0,2.0,0.27,0.24,8.3,20.0,28.0,46.0,32.6,88.0,2.9
7828,24.0,1.9,0.35,0.18,3.9,20.0,24.0,47.0,23.5,90.0,2.4
7829,24.0,1.8,0.35,0.19,6.5,23.0,29.0,37.0,22.2,89.0,3.2
7830,24.0,1.9,0.44,0.24,13.0,22.0,35.0,37.0,18.3,90.0,2.8
7831,24.0,1.9,0.62,0.3,22.0,22.0,44.0,36.0,23.5,91.0,3.2
7832,24.0,1.9,0.64,0.29,24.0,23.0,46.0,44.0,33.9,89.0,3.7
7833,25.0,1.8,0.55,0.24,17.0,22.0,39.0,43.0,36.5,84.0,3.7
7834,25.0,1.8,0.43,0.18,12.0,20.0,31.0,39.0,36.5,80.0,4.7
7835,25.0,1.8,0.4,0.19,11.0,21.0,32.0,40.0,23.5,80.0,4.6
7836,26.0,1.8,0.39,0.13,7.1,16.0,23.0,37.0,27.4,77.0,5.9
7837,26.0,1.7,0.35,0.12,7.2,17.0,24.0,46.0,32.6,74.0,4.5
7838,27.0,1.74,0.49,0.13,6.9,23.0,30.0,45.0,29.025,73.0,6.4
7839,26.0,1.8,0.4,0.16,7.3,28.0,36.0,48.0,33.9,75.0,6.1
7840,25.0,1.6,0.43,0.21,3.4,28.0,31.0,44.0,39.1,80.0,3.5
7841,25.0,1.7,0.52,0.36,4.5,34.0,39.0,55.0,39.1,83.0,3.4
7842,25.0,1.7,0.51,0.28,5.9,33.0,39.0,60.0,41.7,85.0,2.7
7843,25.0,1.7,0.44,0.24,2.2,25.0,27.0,61.0,44.3,87.0,2.8
7844,24.0,1.7,0.47,0.24,4.9,29.0,34.0,51.0,41.7,88.0,4.2
7845,24.0,1.7,0.49,0.23,8.1,28.0,36.0,51.0,36.5,88.0,3.9
7846,24.0,1.7,0.45,0.27,9.5,26.0,35.0,51.0,31.3,89.0,3.4
7847,24.0,1.8,0.4,0.26,8.2,25.0,33.0,50.0,28.7,90.0,2.9
7848,23.0,1.7,0.36,0.16,2.0,18.0,20.0,37.0,28.7,88.0,2.3
7849,23.0,1.7,0.34,0.11,1.3,17.0,18.0,34.0,28.7,88.0,3.4
7850,23.0,1.6,0.28,0.05,1.6,16.0,17.0,29.0,31.3,87.0,2.9
7851,23.0,1.7,0.27,0.05,1.0,12.0,13.0,27.0,27.4,89.0,2.4
7852,22.0,1.7,0.28,0.08,1.4,13.0,15.0,26.0,24.8,90.0,2.3
7853,22.0,1.7,0.29,0.09,1.4,13.0,14.0,27.0,23.5,90.0,2.5
7854,22.0,1.7,0.29,0.12,7.1,18.0,25.0,28.0,22.2,90.0,2.2
7855,22.0,1.6,0.39,0.16,8.1,16.0,24.0,23.0,27.4,91.0,2.0
7856,23.0,1.7,0.41,0.14,7.6,14.0,22.0,19.0,23.5,91.0,2.1
7857,22.0,1.7,0.41,0.16,3.7,12.0,15.0,25.0,24.8,91.0,1.9
7858,22.0,1.7,0.4,0.15,3.2,13.0,17.0,23.0,15.7,91.0,1.7
7859,22.0,1.6,0.42,0.12,6.0,17.0,23.0,20.0,14.4,92.0,1.7
7860,22.0,1.6,0.35,0.12,6.0,13.0,19.0,10.0,11.8,92.0,1.8
7861,23.0,1.6,0.31,0.12,6.6,13.0,20.0,13.0,7.9,88.0,2.0
7862,24.0,1.8,0.27,0.17,7.1,14.0,21.0,14.0,13.1,85.0,2.2
7863,24.0,1.5,0.31,0.08,2.9,11.0,14.0,12.0,22.2,76.0,1.9
7864,23.0,1.86,0.2,0.19,1.7,12.0,14.0,26.0,23.5,79.0,1.8
7865,23.0,1.7,0.32,0.12,1.7,14.0,16.0,26.0,11.8,80.0,1.5
7866,22.0,1.7,0.44,0.18,2.1,17.0,19.0,28.0,13.1,89.0,1.6
7867,22.0,1.7,0.37,0.16,1.4,16.0,18.0,24.0,18.3,89.0,1.8
7868,21.0,1.8,0.36,0.16,1.5,17.0,19.0,23.0,22.2,89.0,1.8
7869,21.0,1.8,0.41,0.16,1.5,21.0,23.0,24.0,17.0,90.0,2.3
7870,21.0,1.8,0.38,0.16,1.7,20.0,22.0,27.0,24.8,89.0,2.4
7871,20.0,1.7,0.28,0.11,1.1,11.0,12.0,29.0,27.4,88.0,2.0
7872,20.0,1.7,0.25,0.1,0.9,8.7,9.6,30.0,24.8,87.0,2.0
7873,20.0,1.7,0.25,0.08,0.9,9.5,10.0,25.0,17.0,87.0,1.8
7874,20.0,1.7,0.23,0.07,0.8,9.6,10.0,27.0,10.5,86.0,1.7
7875,20.0,1.7,0.22,0.07,0.5,7.1,7.6,23.0,10.5,85.0,1.7
7876,20.0,1.7,0.24,0.06,0.4,7.9,8.3,20.0,5.3,85.0,1.7
7877,20.0,1.7,0.24,0.08,0.5,9.2,9.6,18.0,13.1,85.0,2.1
7878,19.0,1.7,0.27,0.08,1.0,12.0,13.0,21.0,9.2,84.0,2.0
7879,19.0,1.7,0.39,0.13,3.5,13.0,16.0,26.0,17.0,84.0,2.1
7880,20.0,1.7,0.38,0.12,6.6,11.0,17.0,26.0,14.4,82.0,2.0
7881,22.0,1.7,0.34,0.13,7.9,11.0,19.0,30.0,22.2,78.0,2.3
7882,23.0,1.82,0.26,0.15,4.6,8.4,13.0,30.0,10.5,74.0,2.1
7883,24.0,1.82,0.26,0.1,4.3,10.01,14.2,30.0,23.5,70.0,2.2
7884,25.0,1.8,0.24,0.09,3.7,9.2,13.0,34.0,15.7,68.0,2.5
7885,26.0,1.9,0.24,0.07,2.7,8.3,11.0,41.0,31.3,66.0,2.4
7886,26.0,1.9,0.24,0.08,2.4,8.1,10.0,43.0,39.1,66.0,2.3
7887,26.0,1.9,0.27,0.11,2.2,9.7,12.0,55.0,56.0,67.0,2.9
7888,25.0,1.9,0.29,0.13,2.2,11.0,13.0,59.0,50.8,71.0,3.1
7889,24.0,1.9,0.34,0.15,1.7,13.0,15.0,63.0,36.5,75.0,2.8
7890,23.0,1.9,0.37,0.13,1.8,16.0,18.0,57.0,23.5,76.0,3.3
7891,23.0,1.9,0.37,0.15,2.0,17.0,19.0,57.0,27.4,77.0,3.8
7892,22.0,1.9,0.39,0.16,2.1,20.0,22.0,55.0,22.2,78.0,4.6
7893,21.0,2.0,0.44,0.17,2.3,23.0,26.0,48.0,23.5,79.0,5.3
7894,21.0,2.0,0.5,0.15,2.7,23.0,26.0,37.0,15.7,78.0,5.6
7895,21.0,2.0,0.48,0.14,3.4,25.0,29.0,26.0,17.0,77.0,5.2
7896,21.0,2.0,0.47,0.16,3.9,28.0,31.0,23.0,15.7,78.0,5.1
7897,20.0,2.0,0.42,0.14,2.7,23.0,26.0,20.0,13.1,80.0,5.0
7898,20.0,2.0,0.33,0.12,2.4,21.0,24.0,30.0,19.6,80.0,3.6
7899,20.0,2.0,0.31,0.18,5.2,26.0,31.0,32.0,15.7,81.0,3.7
7900,20.0,2.0,0.33,0.18,7.3,25.0,32.0,32.0,18.3,82.0,4.2
7901,20.0,2.1,0.4,0.25,14.0,24.0,38.0,27.0,13.1,83.0,4.7
7902,20.0,2.1,0.45,0.34,17.0,22.0,39.0,25.0,11.8,84.0,3.8
7903,20.0,2.2,0.49,0.32,20.0,20.0,39.0,26.0,11.8,84.0,3.6
7904,21.0,2.0,0.5,0.34,15.0,19.0,33.0,24.0,15.7,79.0,4.5
7905,24.0,2.0,0.38,0.18,6.6,15.0,22.0,28.0,23.5,72.0,3.7
7906,25.0,1.9,0.35,0.15,5.8,17.0,23.0,35.0,30.0,68.0,3.5
7907,26.0,1.9,0.29,0.12,3.9,13.0,17.0,49.0,26.1,66.0,3.2
7908,27.0,1.9,0.26,0.07,2.5,9.4,12.0,53.0,28.7,64.0,2.9
7909,27.0,1.9,0.24,0.06,1.8,7.8,9.7,54.0,24.8,65.0,2.4
7910,27.0,1.9,0.22,0.06,1.9,7.7,9.6,55.0,36.5,66.0,2.1
7911,27.0,1.8,0.24,0.05,2.0,8.5,10.0,59.0,26.1,68.0,2.4
7912,26.0,1.8,0.27,0.05,1.6,9.5,11.0,57.0,28.7,70.0,2.5
7913,26.0,1.9,0.33,0.08,1.5,11.0,13.0,59.0,24.8,70.0,2.5
7914,26.0,1.9,0.38,0.14,1.7,14.0,16.0,60.0,31.3,73.0,2.7
7915,25.0,1.9,0.39,0.15,1.6,17.0,19.0,75.0,27.4,79.0,2.6
7916,24.0,1.9,0.52,0.19,1.7,21.0,23.0,81.0,33.9,82.0,3.0
7917,24.0,2.0,0.44,0.16,1.6,19.0,21.0,77.0,33.9,84.0,2.4
7918,23.0,2.0,0.4,0.15,1.8,16.0,18.0,62.0,32.6,85.0,2.0
7919,23.0,2.0,0.48,0.23,2.3,18.0,20.0,46.0,15.7,86.0,2.7
7920,23.0,2.1,0.42,0.21,1.9,20.0,22.0,46.0,22.2,86.0,2.5
7921,23.0,2.1,0.42,0.3,1.8,26.0,28.0,54.0,27.4,86.0,2.1
7922,23.0,2.2,0.45,0.61,2.6,32.0,35.0,61.0,41.7,85.0,2.8
7923,23.0,2.3,0.53,0.63,5.4,33.0,38.0,65.0,33.9,86.0,3.1
7924,23.0,2.3,0.48,0.56,8.0,29.0,37.0,70.0,44.3,87.0,3.9
7925,23.0,2.2,0.48,0.77,7.5,28.0,36.0,79.0,45.6,87.0,5.8
7926,23.0,2.2,0.56,0.86,6.4,29.0,36.0,80.0,57.3,85.0,5.8
7927,23.0,2.4,0.97,0.92,26.0,29.0,55.0,76.0,57.3,86.0,5.1
7928,24.0,2.1,0.69,0.46,15.0,28.0,43.0,71.0,45.6,81.0,5.2
7929,26.0,1.9,0.39,0.11,4.5,15.0,20.0,68.0,39.1,76.0,4.6
7930,26.0,1.9,0.34,0.12,2.6,12.0,15.0,65.0,30.0,76.0,2.9
7931,26.0,1.9,0.3,0.08,1.6,9.2,11.0,61.0,36.5,74.0,2.1
7932,27.0,1.9,0.29,0.06,1.1,7.5,8.6,58.0,40.4,73.0,1.7
7933,26.0,1.9,0.31,0.09,1.1,10.0,11.0,68.0,44.3,79.0,2.6
7934,26.0,1.9,0.3,0.07,1.1,9.7,11.0,75.0,37.8,77.0,1.9
7935,25.0,1.9,0.32,0.08,1.2,11.0,12.0,81.0,43.0,83.0,1.4
7936,24.0,1.9,0.35,0.07,0.8,11.0,12.0,63.0,33.9,86.0,1.3
7937,23.0,1.9,0.46,0.08,1.1,14.0,15.0,53.0,45.6,85.0,1.3
7938,23.0,1.9,0.32,0.07,1.2,12.0,13.0,40.0,28.7,83.0,1.3
7939,23.0,1.9,0.33,0.09,1.3,14.0,15.0,42.0,28.7,81.0,1.5
7940,23.0,1.9,0.31,0.08,1.1,13.0,14.0,32.0,15.7,79.0,1.4
7941,23.0,1.9,0.27,0.05,0.7,10.0,11.0,33.0,10.5,78.0,2.2
7942,23.0,1.9,0.24,0.04,1.1,8.9,10.0,27.0,11.8,80.0,1.8
7943,22.0,1.9,0.32,0.04,0.9,13.0,14.0,36.0,11.8,82.0,3.9
7944,22.0,1.9,0.28,0.04,0.9,11.0,12.0,35.0,14.4,85.0,2.9
7945,22.0,1.9,0.22,0.04,0.8,7.5,8.3,30.0,5.3,85.0,1.5
7946,21.0,2.0,0.36,0.1,1.1,14.0,15.0,17.0,10.5,84.0,1.6
7947,21.0,2.0,0.38,0.11,1.5,16.0,17.0,10.0,7.9,81.0,1.6
7948,21.0,1.9,0.31,0.08,1.2,12.0,13.0,20.0,15.7,79.0,1.5
7949,21.0,1.9,0.28,0.06,1.3,11.0,13.0,27.0,5.3,80.0,1.6
7950,21.0,1.9,0.29,0.06,1.3,10.0,11.0,34.0,5.3,80.0,2.1
7951,20.0,1.9,0.32,0.06,1.6,12.0,14.0,31.0,5.3,83.0,1.6
7952,19.0,1.8,0.2,0.03,1.4,6.4,7.8,32.0,5.3,87.0,1.2
7953,19.0,1.8,0.2,0.03,1.5,7.3,8.8,28.0,5.3,88.0,1.3
7954,19.0,1.8,0.17,0.02,1.5,5.5,6.9,31.0,5.3,89.0,1.1
7955,19.0,1.8,0.16,0.02,1.7,5.9,7.5,25.0,5.3,89.0,1.1
7956,19.0,1.8,0.15,0.02,1.6,5.3,6.8,24.0,5.3,89.0,1.2
7957,20.0,1.8,0.14,0.01,1.2,4.8,6.0,14.0,5.3,89.0,1.1
7958,20.0,1.8,0.15,0.01,1.5,5.1,6.6,19.0,5.3,89.0,1.1
7959,20.0,1.8,0.15,0.02,1.4,5.6,7.0,21.0,9.2,88.0,1.1
7960,20.0,1.8,0.18,0.03,1.3,8.4,9.7,26.0,7.9,90.0,1.1
7961,20.0,1.9,0.24,0.07,1.8,13.0,15.0,22.0,9.2,92.0,1.2
7962,20.0,1.9,0.25,0.09,1.7,14.0,16.0,24.0,5.3,93.0,1.2
7963,19.0,1.9,0.35,0.08,1.2,12.0,13.0,22.0,7.9,92.0,1.3
7964,19.0,1.9,0.43,0.09,1.2,13.0,14.0,34.0,11.8,91.0,1.4
